E,N,Z,Fecha,Hora,Magnitud_Filtrada_MI,Fin_Evento,Duracion_Evento_s
-6890,-8751,-9997,2015-02-01,02:45:08,34.44515757535609,2015-02-01 02:45:08,7.525
-6885,-8822,-10079,2015-02-01,02:45:08,70.33102456771044,2015-02-01 02:45:08,7.525
-8168,-11218,-10930,2015-02-01,02:46:10,1464.6862944180664,2015-02-01 02:46:16,6.375
-8189,-11229,-10869,2015-02-01,02:46:10,1312.084014541516,2015-02-01 02:46:16,6.375
-8220,-11237,-10809,2015-02-01,02:46:10,1115.2417472223838,2015-02-01 02:46:16,6.375
-8240,-11223,-10749,2015-02-01,02:46:10,897.6584560237409,2015-02-01 02:46:16,6.375
-8258,-11212,-10687,2015-02-01,02:46:10,655.8407111394141,2015-02-01 02:46:16,6.375
-8272,-11198,-10623,2015-02-01,02:46:10,383.68212304463464,2015-02-01 02:46:16,6.375
-8497,-10158,-9657,2015-02-01,02:46:10,93.49357534115256,2015-02-01 02:46:16,6.375
-9844,-10346,-7212,2015-02-01,02:46:11,96.10741356861828,2015-02-01 02:46:16,6.375
-9846,-10386,-7156,2015-02-01,02:46:11,187.0882720480683,2015-02-01 02:46:16,6.375
-9836,-10420,-7084,2015-02-01,02:46:11,265.33956114101125,2015-02-01 02:46:16,6.375
-9823,-10449,-7020,2015-02-01,02:46:11,325.4636590327029,2015-02-01 02:46:16,6.375
-9799,-10480,-6952,2015-02-01,02:46:11,367.0461723090106,2015-02-01 02:46:16,6.375
-9777,-10516,-6876,2015-02-01,02:46:11,396.96891767398284,2015-02-01 02:46:16,6.375
-9753,-10541,-6801,2015-02-01,02:46:11,428.8551756032158,2015-02-01 02:46:16,6.375
-9717,-10560,-6726,2015-02-01,02:46:11,478.01673862713164,2015-02-01 02:46:16,6.375
-9691,-10564,-6651,2015-02-01,02:46:11,552.4634383025742,2015-02-01 02:46:16,6.375
-9649,-10573,-6564,2015-02-01,02:46:11,643.648890520695,2015-02-01 02:46:16,6.375
-9601,-10588,-6489,2015-02-01,02:46:11,722.7401851991274,2015-02-01 02:46:16,6.375
-9559,-10583,-6410,2015-02-01,02:46:11,747.2336358480552,2015-02-01 02:46:16,6.375
-9504,-10581,-6324,2015-02-01,02:46:11,677.9792363650315,2015-02-01 02:46:16,6.375
-9444,-10569,-6251,2015-02-01,02:46:11,499.9219716822688,2015-02-01 02:46:16,6.375
-9392,-10550,-6166,2015-02-01,02:46:11,235.2314505929789,2015-02-01 02:46:16,6.375
-7763,-10146,-7113,2015-02-01,02:46:12,147.14310720982252,2015-02-01 02:46:16,6.375
-7774,-10182,-7181,2015-02-01,02:46:12,372.8915069682184,2015-02-01 02:46:16,6.375
-7784,-10241,-7257,2015-02-01,02:46:12,537.1552121331633,2015-02-01 02:46:16,6.375
-7784,-10279,-7318,2015-02-01,02:46:12,619.7025434783886,2015-02-01 02:46:16,6.375
-7796,-10305,-7393,2015-02-01,02:46:12,627.8940538480526,2015-02-01 02:46:16,6.375
-7803,-10340,-7462,2015-02-01,02:46:12,587.5897711854736,2015-02-01 02:46:16,6.375
-7811,-10366,-7530,2015-02-01,02:46:12,528.2552635135665,2015-02-01 02:46:16,6.375
-7821,-10382,-7606,2015-02-01,02:46:12,470.89415658569044,2015-02-01 02:46:16,6.375
-7835,-10398,-7678,2015-02-01,02:46:12,423.68630802427623,2015-02-01 02:46:16,6.375
-7839,-10409,-7754,2015-02-01,02:46:12,384.7466237214419,2015-02-01 02:46:16,6.375
-7844,-10412,-7833,2015-02-01,02:46:12,347.7670403812989,2015-02-01 02:46:16,6.375
-7853,-10403,-7912,2015-02-01,02:46:12,306.12266320453205,2015-02-01 02:46:16,6.375
-7857,-10393,-7984,2015-02-01,02:46:12,253.6671273754127,2015-02-01 02:46:16,6.375
-7865,-10382,-8067,2015-02-01,02:46:12,183.73588522374192,2015-02-01 02:46:16,6.375
-7867,-10365,-8144,2015-02-01,02:46:12,89.51893025087307,2015-02-01 02:46:16,6.375
-7817,-9925,-10923,2015-02-01,02:46:12,7.319699707776522,2015-02-01 02:46:16,6.375
-7835,-9949,-11023,2015-02-01,02:46:12,14.071037997821321,2015-02-01 02:46:16,6.375
-8862,-10181,-12565,2015-02-01,02:46:12,95.14551255187524,2015-02-01 02:46:16,6.375
-8885,-10173,-12530,2015-02-01,02:46:12,251.69597320668595,2015-02-01 02:46:16,6.375
-8914,-10155,-12489,2015-02-01,02:46:13,366.0235968199962,2015-02-01 02:46:16,6.375
-8939,-10140,-12439,2015-02-01,02:46:13,422.0327095318549,2015-02-01 02:46:16,6.375
-8952,-10119,-12384,2015-02-01,02:46:13,422.6481426381653,2015-02-01 02:46:16,6.375
-8974,-10099,-12315,2015-02-01,02:46:13,387.6667829983046,2015-02-01 02:46:16,6.375
-8983,-10076,-12244,2015-02-01,02:46:13,347.68093429236444,2015-02-01 02:46:16,6.375
-8984,-10048,-12162,2015-02-01,02:46:13,335.87868989014027,2015-02-01 02:46:16,6.375
-8982,-10016,-12069,2015-02-01,02:46:13,377.9517148424298,2015-02-01 02:46:16,6.375
-8977,-9978,-11976,2015-02-01,02:46:13,480.6695418564905,2015-02-01 02:46:16,6.375
-8967,-9949,-11875,2015-02-01,02:46:13,622.4359346375052,2015-02-01 02:46:16,6.375
-8945,-9905,-11761,2015-02-01,02:46:13,752.0265230848063,2015-02-01 02:46:16,6.375
-8919,-9870,-11651,2015-02-01,02:46:13,801.1866670730094,2015-02-01 02:46:16,6.375
-8889,-9824,-11535,2015-02-01,02:46:13,710.8874662882943,2015-02-01 02:46:16,6.375
-8858,-9779,-11411,2015-02-01,02:46:13,461.7179770740214,2015-02-01 02:46:16,6.375
-8828,-9737,-11290,2015-02-01,02:46:13,92.05601232022991,2015-02-01 02:46:16,6.375
-9404,-9668,-7613,2015-02-01,02:46:13,103.10370492256618,2015-02-01 02:46:16,6.375
-9439,-9722,-7645,2015-02-01,02:46:13,245.7232494698165,2015-02-01 02:46:16,6.375
-9472,-9776,-7675,2015-02-01,02:46:13,345.46483436837354,2015-02-01 02:46:16,6.375
-9501,-9829,-7711,2015-02-01,02:46:13,383.6372899680705,2015-02-01 02:46:16,6.375
-9521,-9884,-7741,2015-02-01,02:46:13,364.3978370290846,2015-02-01 02:46:16,6.375
-9539,-9938,-7782,2015-02-01,02:46:13,308.74174561052484,2015-02-01 02:46:16,6.375
-9550,-9986,-7821,2015-02-01,02:46:13,242.33383850269152,2015-02-01 02:46:16,6.375
-9555,-10038,-7852,2015-02-01,02:46:14,184.3680425744214,2015-02-01 02:46:16,6.375
-9550,-10104,-7895,2015-02-01,02:46:14,142.3851281471346,2015-02-01 02:46:16,6.375
-9547,-10152,-7921,2015-02-01,02:46:14,113.80362824168503,2015-02-01 02:46:16,6.375
-9531,-10203,-7960,2015-02-01,02:46:14,91.48116749883556,2015-02-01 02:46:16,6.375
-9507,-10251,-7990,2015-02-01,02:46:14,69.43612707723145,2015-02-01 02:46:16,6.375
-9483,-10310,-8014,2015-02-01,02:46:14,45.90003000756667,2015-02-01 02:46:16,6.375
-9455,-10357,-8053,2015-02-01,02:46:14,23.017169775157214,2015-02-01 02:46:16,6.375
-9422,-10412,-8073,2015-02-01,02:46:14,4.392873096651897,2015-02-01 02:46:16,6.375
-8331,-11653,-7573,2015-02-01,02:46:14,10.865189702912318,2015-02-01 02:46:16,6.375
-8281,-11687,-7535,2015-02-01,02:46:14,30.363994501632334,2015-02-01 02:46:16,6.375
-8226,-11732,-7500,2015-02-01,02:46:14,55.72773455687313,2015-02-01 02:46:16,6.375
-8173,-11765,-7464,2015-02-01,02:46:14,82.66641190098338,2015-02-01 02:46:16,6.375
-8114,-11806,-7422,2015-02-01,02:46:14,104.92239528669789,2015-02-01 02:46:16,6.375
-8058,-11837,-7391,2015-02-01,02:46:14,116.38055448376713,2015-02-01 02:46:16,6.375
-7996,-11860,-7362,2015-02-01,02:46:14,113.50159360187122,2015-02-01 02:46:16,6.375
-7935,-11887,-7337,2015-02-01,02:46:14,96.85211356452157,2015-02-01 02:46:16,6.375
-7877,-11905,-7317,2015-02-01,02:46:14,70.68643188884104,2015-02-01 02:46:16,6.375
-7333,-11940,-7402,2015-02-01,02:46:14,40.50968128156457,2015-02-01 02:46:16,6.375
-7320,-11926,-7426,2015-02-01,02:46:14,9.971190422113068,2015-02-01 02:46:16,6.375
-9329,-12058,-8449,2015-02-01,02:46:15,212.3434234918778,2015-02-01 02:46:16,6.375
-9256,-12065,-8451,2015-02-01,02:46:15,618.5833776139585,2015-02-01 02:46:16,6.375
-9182,-12055,-8454,2015-02-01,02:46:15,879.2914118730091,2015-02-01 02:46:16,6.375
-9103,-12039,-8446,2015-02-01,02:46:15,955.3350889724953,2015-02-01 02:46:16,6.375
-9021,-12022,-8446,2015-02-01,02:46:15,875.0477588404573,2015-02-01 02:46:16,6.375
-8938,-11990,-8445,2015-02-01,02:46:15,713.754452119842,2015-02-01 02:46:16,6.375
-8842,-11952,-8434,2015-02-01,02:46:15,557.8727943239674,2015-02-01 02:46:16,6.375
-8758,-11911,-8432,2015-02-01,02:46:15,470.85950917895946,2015-02-01 02:46:16,6.375
-8656,-11859,-8426,2015-02-01,02:46:15,472.8512146779186,2015-02-01 02:46:16,6.375
-8568,-11797,-8416,2015-02-01,02:46:15,537.9313202844301,2015-02-01 02:46:16,6.375
-8470,-11728,-8415,2015-02-01,02:46:15,607.0989990446362,2015-02-01 02:46:16,6.375
-8378,-11647,-8409,2015-02-01,02:46:15,611.9686230891828,2015-02-01 02:46:16,6.375
-8283,-11561,-8411,2015-02-01,02:46:15,502.30045164462695,2015-02-01 02:46:16,6.375
-8190,-11457,-8419,2015-02-01,02:46:15,268.47382065876127,2015-02-01 02:46:16,6.375
-7329,-7954,-9249,2015-02-01,02:46:15,62.28553383626058,2015-02-01 02:46:16,6.375
-7942,-8366,-8958,2015-02-01,02:46:15,146.1357845431,2015-02-01 02:46:16,6.375
-7979,-8445,-8950,2015-02-01,02:46:15,221.5652933045763,2015-02-01 02:46:16,6.375
-8022,-8528,-8939,2015-02-01,02:46:15,271.58404889756287,2015-02-01 02:46:16,6.375
-8057,-8609,-8937,2015-02-01,02:46:15,287.7295259997434,2015-02-01 02:46:16,6.375
-8081,-8685,-8927,2015-02-01,02:46:15,273.2051366791268,2015-02-01 02:46:16,6.375
-8114,-8768,-8929,2015-02-01,02:46:15,239.69701124773522,2015-02-01 02:46:16,6.375
-8141,-8849,-8924,2015-02-01,02:46:16,199.75145757061875,2015-02-01 02:46:16,6.375
-8167,-8927,-8935,2015-02-01,02:46:16,159.0844005549951,2015-02-01 02:46:16,6.375
-8190,-9009,-8937,2015-02-01,02:46:16,113.28229479361931,2015-02-01 02:46:16,6.375
-8210,-9088,-8938,2015-02-01,02:46:16,51.16802204557683,2015-02-01 02:46:16,6.375
-8687,-10726,-9028,2015-02-01,02:46:16,3.7273179565541454,2015-02-01 02:46:16,6.375
-8716,-10764,-9026,2015-02-01,02:46:16,150.42506216745386,2015-02-01 02:46:16,6.375
-8739,-10801,-9029,2015-02-01,02:46:16,239.48273586537067,2015-02-01 02:46:16,6.375
-8762,-10827,-9035,2015-02-01,02:46:16,256.07185777060795,2015-02-01 02:46:16,6.375
-8782,-10860,-9038,2015-02-01,02:46:16,212.35806116714616,2015-02-01 02:46:16,6.375
-8797,-10868,-9046,2015-02-01,02:46:16,137.53095618993626,2015-02-01 02:46:16,6.375
-8807,-10885,-9054,2015-02-01,02:46:16,63.155943345732624,2015-02-01 02:46:16,6.375
-8819,-10894,-9061,2015-02-01,02:46:16,11.762365778499586,2015-02-01 02:46:16,6.375
-8826,-10888,-9093,2015-02-01,02:46:16,3.503423425258646,2015-02-01 02:46:16,6.375
-8830,-10881,-9105,2015-02-01,02:46:16,35.431894800954026,2015-02-01 02:46:16,6.375
-8833,-10868,-9118,2015-02-01,02:46:16,76.01160672155555,2015-02-01 02:46:16,6.375
-8833,-10847,-9125,2015-02-01,02:46:16,111.64694027831861,2015-02-01 02:46:16,6.375
-8843,-10830,-9145,2015-02-01,02:46:16,129.25492876663122,2015-02-01 02:46:16,6.375
-8842,-10803,-9151,2015-02-01,02:46:16,119.267727752185,2015-02-01 02:46:16,6.375
-8842,-10769,-9158,2015-02-01,02:46:16,79.69736965299734,2015-02-01 02:46:16,6.375
-8843,-10734,-9168,2015-02-01,02:46:16,18.868940395855148,2015-02-01 02:46:16,6.375
-8686,-10180,-8924,2015-02-01,02:46:16,22.692467542320273,2015-02-01 02:46:16,6.375
-8659,-10177,-8910,2015-02-01,02:46:16,55.14006596881195,2015-02-01 02:46:16,6.375
-8633,-10167,-8890,2015-02-01,02:46:16,75.1908371972087,2015-02-01 02:46:16,6.375
-9061,-10843,-16820,2015-02-01,02:53:35,1208.3937135537765,2015-02-01 02:53:41,5.45
-9041,-10792,-16899,2015-02-01,02:53:35,426.738367683765,2015-02-01 02:53:41,5.45
-7179,-8459,-16002,2015-02-01,02:53:36,280.1086631731007,2015-02-01 02:53:41,5.45
-7177,-8441,-16021,2015-02-01,02:53:36,516.4513331595624,2015-02-01 02:53:41,5.45
-7188,-8408,-16034,2015-02-01,02:53:36,641.8857619758992,2015-02-01 02:53:41,5.45
-7195,-8383,-16051,2015-02-01,02:53:36,669.8312792162823,2015-02-01 02:53:41,5.45
-7200,-8355,-16045,2015-02-01,02:53:36,646.606465763812,2015-02-01 02:53:41,5.45
-7189,-8329,-16043,2015-02-01,02:53:36,631.066155761343,2015-02-01 02:53:41,5.45
-7192,-8299,-16033,2015-02-01,02:53:36,671.766050885881,2015-02-01 02:53:41,5.45
-7191,-8261,-16007,2015-02-01,02:53:36,788.1338179088007,2015-02-01 02:53:41,5.45
-7188,-8238,-15983,2015-02-01,02:53:36,960.3422533651466,2015-02-01 02:53:41,5.45
-7181,-8194,-15950,2015-02-01,02:53:36,1131.6906400838345,2015-02-01 02:53:41,5.45
-7177,-8167,-15898,2015-02-01,02:53:36,1225.568897665803,2015-02-01 02:53:41,5.45
-7182,-8125,-15846,2015-02-01,02:53:36,1174.4311622092564,2015-02-01 02:53:41,5.45
-7176,-8078,-15780,2015-02-01,02:53:36,951.0915178535167,2015-02-01 02:53:41,5.45
-7170,-8048,-15710,2015-02-01,02:53:36,587.3051297807856,2015-02-01 02:53:41,5.45
-7011,-7152,-13852,2015-02-01,02:53:36,166.97911547657088,2015-02-01 02:53:41,5.45
-7686,-7548,-11226,2015-02-01,02:53:37,3.8178289551293005,2015-02-01 02:53:41,5.45
-7732,-7669,-11266,2015-02-01,02:53:37,30.367606082395753,2015-02-01 02:53:41,5.45
-7783,-7794,-11315,2015-02-01,02:53:37,16.182805630637972,2015-02-01 02:53:41,5.45
-8134,-8687,-11521,2015-02-01,02:53:37,222.02279361025944,2015-02-01 02:53:41,5.45
-9184,-10856,-11152,2015-02-01,02:53:37,505.1077290800052,2015-02-01 02:53:41,5.45
-9254,-10925,-11106,2015-02-01,02:53:37,733.6952362560492,2015-02-01 02:53:41,5.45
-9311,-10992,-11062,2015-02-01,02:53:37,849.6389842113191,2015-02-01 02:53:41,5.45
-9368,-11035,-11004,2015-02-01,02:53:37,838.1140838719626,2015-02-01 02:53:41,5.45
-9436,-11082,-10960,2015-02-01,02:53:37,728.4940883506865,2015-02-01 02:53:41,5.45
-9486,-11129,-10899,2015-02-01,02:53:37,574.7705547877483,2015-02-01 02:53:41,5.45
-9539,-11152,-10849,2015-02-01,02:53:37,428.28678108328666,2015-02-01 02:53:41,5.45
-9598,-11169,-10785,2015-02-01,02:53:37,317.2729950278888,2015-02-01 02:53:41,5.45
-9656,-11196,-10724,2015-02-01,02:53:37,241.48248483595432,2015-02-01 02:53:41,5.45
-9705,-11209,-10663,2015-02-01,02:53:37,181.27805421747007,2015-02-01 02:53:41,5.45
-9768,-11214,-10609,2015-02-01,02:53:37,113.77300011516127,2015-02-01 02:53:41,5.45
-9814,-11224,-10535,2015-02-01,02:53:37,26.729493363973745,2015-02-01 02:53:41,5.45
-10960,-10642,-8720,2015-02-01,02:53:38,10.478186763206196,2015-02-01 02:53:41,5.45
-10922,-10709,-8690,2015-02-01,02:53:38,83.59931971562386,2015-02-01 02:53:41,5.45
-10880,-10775,-8643,2015-02-01,02:53:38,139.96914064312244,2015-02-01 02:53:41,5.45
-10823,-10842,-8605,2015-02-01,02:53:38,184.1995275209237,2015-02-01 02:53:41,5.45
-10768,-10918,-8553,2015-02-01,02:53:38,229.69710328494602,2015-02-01 02:53:41,5.45
-10710,-10978,-8508,2015-02-01,02:53:38,293.04833826054767,2015-02-01 02:53:41,5.45
-10652,-11045,-8447,2015-02-01,02:53:38,384.3810256129636,2015-02-01 02:53:41,5.45
-10592,-11108,-8387,2015-02-01,02:53:38,497.69879065435833,2015-02-01 02:53:41,5.45
-10530,-11171,-8331,2015-02-01,02:53:38,606.8415755863167,2015-02-01 02:53:41,5.45
-10456,-11230,-8259,2015-02-01,02:53:38,671.5336207313578,2015-02-01 02:53:41,5.45
-10388,-11291,-8197,2015-02-01,02:53:38,653.4481163887913,2015-02-01 02:53:41,5.45
-10322,-11343,-8127,2015-02-01,02:53:38,535.9755729257372,2015-02-01 02:53:41,5.45
-10266,-11387,-8063,2015-02-01,02:53:38,337.0927405230249,2015-02-01 02:53:41,5.45
-8410,-11593,-7416,2015-02-01,02:53:38,106.33966913341499,2015-02-01 02:53:41,5.45
-7796,-11545,-7660,2015-02-01,02:53:38,24.00085711376434,2015-02-01 02:53:41,5.45
-7713,-11539,-7721,2015-02-01,02:53:38,49.8757402456188,2015-02-01 02:53:41,5.45
-7627,-11515,-7791,2015-02-01,02:53:38,44.00787819646647,2015-02-01 02:53:41,5.45
-7533,-11480,-7861,2015-02-01,02:53:38,12.13358646482311,2015-02-01 02:53:41,5.45
-6541,-8134,-14318,2015-02-01,02:53:39,14.518366957735452,2015-02-01 02:53:41,5.45
-7139,-6449,-16640,2015-02-01,02:53:39,325.40299225430965,2015-02-01 02:53:41,5.45
-7155,-6402,-16643,2015-02-01,02:53:39,582.042128680192,2015-02-01 02:53:41,5.45
-7185,-6362,-16650,2015-02-01,02:53:39,729.3117680123333,2015-02-01 02:53:41,5.45
-7203,-6309,-16625,2015-02-01,02:53:39,755.3207004632511,2015-02-01 02:53:41,5.45
-7221,-6276,-16605,2015-02-01,02:53:39,689.868443814851,2015-02-01 02:53:41,5.45
-7237,-6233,-16574,2015-02-01,02:53:39,583.7231511854836,2015-02-01 02:53:41,5.45
-7257,-6202,-16528,2015-02-01,02:53:39,482.83272166721275,2015-02-01 02:53:41,5.45
-7269,-6181,-16488,2015-02-01,02:53:39,411.83948665842854,2015-02-01 02:53:41,5.45
-7276,-6148,-16429,2015-02-01,02:53:39,373.21190674032744,2015-02-01 02:53:41,5.45
-7297,-6132,-16365,2015-02-01,02:53:39,358.22710354334504,2015-02-01 02:53:41,5.45
-7306,-6105,-16290,2015-02-01,02:53:39,359.8852235712235,2015-02-01 02:53:41,5.45
-7311,-6092,-16215,2015-02-01,02:53:39,378.3622237192135,2015-02-01 02:53:41,5.45
-7326,-6070,-16128,2015-02-01,02:53:39,415.7026761711028,2015-02-01 02:53:41,5.45
-7341,-6049,-16031,2015-02-01,02:53:39,464.2441821488608,2015-02-01 02:53:41,5.45
-7343,-6040,-15926,2015-02-01,02:53:39,498.1895075493401,2015-02-01 02:53:41,5.45
-7342,-6023,-15824,2015-02-01,02:53:39,476.7549997045852,2015-02-01 02:53:41,5.45
-7359,-6001,-15709,2015-02-01,02:53:39,360.4766239338545,2015-02-01 02:53:41,5.45
-7368,-5987,-15587,2015-02-01,02:53:39,133.0797136086183,2015-02-01 02:53:41,5.45
-10397,-9675,-10409,2015-02-01,02:53:39,38.61749863739078,2015-02-01 02:53:41,5.45
-10403,-9750,-10495,2015-02-01,02:53:40,266.95086672360367,2015-02-01 02:53:41,5.45
-10404,-9836,-10576,2015-02-01,02:53:40,404.3978512570322,2015-02-01 02:53:41,5.45
-10395,-9903,-10658,2015-02-01,02:53:40,456.2546769773773,2015-02-01 02:53:41,5.45
-10392,-9982,-10740,2015-02-01,02:53:40,450.71474311664053,2015-02-01 02:53:41,5.45
-10381,-10053,-10820,2015-02-01,02:53:40,423.30800602356413,2015-02-01 02:53:41,5.45
-10367,-10118,-10898,2015-02-01,02:53:40,401.390470881379,2015-02-01 02:53:41,5.45
-10351,-10193,-10978,2015-02-01,02:53:40,395.83184649285585,2015-02-01 02:53:41,5.45
-10335,-10259,-11051,2015-02-01,02:53:40,402.00734466962626,2015-02-01 02:53:41,5.45
-10308,-10333,-11118,2015-02-01,02:53:40,407.42280174826436,2015-02-01 02:53:41,5.45
-10274,-10388,-11179,2015-02-01,02:53:40,400.95467537096573,2015-02-01 02:53:41,5.45
-10239,-10462,-11243,2015-02-01,02:53:40,379.1435947281709,2015-02-01 02:53:41,5.45
-10204,-10515,-11295,2015-02-01,02:53:40,347.261693348699,2015-02-01 02:53:41,5.45
-10158,-10565,-11350,2015-02-01,02:53:40,315.5477331224624,2015-02-01 02:53:41,5.45
-10109,-10625,-11407,2015-02-01,02:53:40,292.96665059441307,2015-02-01 02:53:41,5.45
-10048,-10677,-11450,2015-02-01,02:53:40,281.6178824279862,2015-02-01 02:53:41,5.45
-9981,-10714,-11491,2015-02-01,02:53:40,274.4857891811961,2015-02-01 02:53:41,5.45
-9928,-10749,-11528,2015-02-01,02:53:40,257.82639342282084,2015-02-01 02:53:41,5.45
-9853,-10785,-11557,2015-02-01,02:53:40,217.4856429686528,2015-02-01 02:53:41,5.45
-9786,-10805,-11591,2015-02-01,02:53:40,146.442406626398,2015-02-01 02:53:41,5.45
-9718,-10830,-11617,2015-02-01,02:53:40,49.77986732114681,2015-02-01 02:53:41,5.45
-6684,-10676,-11823,2015-02-01,02:53:41,20.38267900685284,2015-02-01 02:53:41,5.45
-6661,-10644,-11843,2015-02-01,02:53:41,35.619470617712,2015-02-01 02:53:41,5.45
-6360,-10404,-11921,2015-02-01,02:53:41,45.97437673765718,2015-02-01 02:53:41,5.45
-12395,-13187,-8468,2015-02-01,02:55:43,1092.458336266513,2015-02-01 02:55:50,6.525
-12407,-13075,-8464,2015-02-01,02:55:43,857.247039183919,2015-02-01 02:55:50,6.525
-12421,-12951,-8457,2015-02-01,02:55:43,464.0902498605444,2015-02-01 02:55:50,6.525
-10823,-8009,-7910,2015-02-01,02:55:44,16.031900647308134,2015-02-01 02:55:50,6.525
-10747,-7866,-7920,2015-02-01,02:55:44,98.29509960178916,2015-02-01 02:55:50,6.525
-10658,-7741,-7933,2015-02-01,02:55:44,150.10268647635127,2015-02-01 02:55:50,6.525
-10535,-7581,-7959,2015-02-01,02:55:44,155.40030298409104,2015-02-01 02:55:50,6.525
-10424,-7464,-7979,2015-02-01,02:55:44,106.59540184672562,2015-02-01 02:55:50,6.525
-10290,-7315,-8005,2015-02-01,02:55:44,11.498781319490377,2015-02-01 02:55:50,6.525
-7584,-6206,-10521,2015-02-01,02:55:44,76.04022862837078,2015-02-01 02:55:50,6.525
-7497,-6208,-10655,2015-02-01,02:55:44,168.6495523624219,2015-02-01 02:55:50,6.525
-7404,-6211,-10776,2015-02-01,02:55:44,227.60730177977828,2015-02-01 02:55:50,6.525
-7295,-6207,-10892,2015-02-01,02:55:44,260.76906252404086,2015-02-01 02:55:50,6.525
-7200,-6209,-11011,2015-02-01,02:55:44,285.749689814148,2015-02-01 02:55:50,6.525
-7124,-6211,-11122,2015-02-01,02:55:44,318.44794226340935,2015-02-01 02:55:50,6.525
-7029,-6175,-11228,2015-02-01,02:55:44,362.9217647608078,2015-02-01 02:55:50,6.525
-6908,-6166,-11344,2015-02-01,02:55:44,407.2480774711834,2015-02-01 02:55:50,6.525
-6827,-6150,-11438,2015-02-01,02:55:44,427.5773161614386,2015-02-01 02:55:50,6.525
-6741,-6118,-11532,2015-02-01,02:55:44,399.09831964348825,2015-02-01 02:55:50,6.525
-6634,-6092,-11626,2015-02-01,02:55:44,309.1403835727372,2015-02-01 02:55:50,6.525
-6559,-6048,-11712,2015-02-01,02:55:44,165.80302640831763,2015-02-01 02:55:50,6.525
-4118,-5576,-12200,2015-02-01,02:55:45,76.37782821401603,2015-02-01 02:55:50,6.525
-5376,-7891,-10792,2015-02-01,02:55:45,186.42359509768667,2015-02-01 02:55:50,6.525
-5464,-8031,-10675,2015-02-01,02:55:45,286.31328040111316,2015-02-01 02:55:50,6.525
-5548,-8186,-10572,2015-02-01,02:55:45,362.2716346396546,2015-02-01 02:55:50,6.525
-5624,-8340,-10458,2015-02-01,02:55:45,408.76331253343,2015-02-01 02:55:50,6.525
-5696,-8468,-10373,2015-02-01,02:55:45,427.68836245412393,2015-02-01 02:55:50,6.525
-5783,-8603,-10262,2015-02-01,02:55:45,423.4663461046938,2015-02-01 02:55:50,6.525
-5892,-8711,-10152,2015-02-01,02:55:45,397.81700612820407,2015-02-01 02:55:50,6.525
-5984,-8818,-10052,2015-02-01,02:55:45,348.1462221276875,2015-02-01 02:55:50,6.525
-6045,-8929,-9930,2015-02-01,02:55:45,270.95827968494405,2015-02-01 02:55:50,6.525
-6112,-9019,-9828,2015-02-01,02:55:45,168.25263282758687,2015-02-01 02:55:50,6.525
-6212,-9095,-9712,2015-02-01,02:55:45,52.477744617837885,2015-02-01 02:55:50,6.525
-11509,-12967,-7084,2015-02-01,02:55:46,434.89948557406603,2015-02-01 02:55:50,6.525
-11632,-13057,-7096,2015-02-01,02:55:46,780.6597602364525,2015-02-01 02:55:50,6.525
-12093,-13417,-7190,2015-02-01,02:55:46,946.1030291494976,2015-02-01 02:55:50,6.525
-12231,-13489,-7223,2015-02-01,02:55:46,940.600291561706,2015-02-01 02:55:50,6.525
-12347,-13585,-7261,2015-02-01,02:55:46,820.5244767613037,2015-02-01 02:55:50,6.525
-12424,-13651,-7318,2015-02-01,02:55:46,657.055993602936,2015-02-01 02:55:50,6.525
-12518,-13716,-7355,2015-02-01,02:55:46,506.6682145554146,2015-02-01 02:55:50,6.525
-12620,-13782,-7403,2015-02-01,02:55:46,396.2791360878541,2015-02-01 02:55:50,6.525
-12695,-13825,-7441,2015-02-01,02:55:46,325.1414502499872,2015-02-01 02:55:50,6.525
-12758,-13860,-7489,2015-02-01,02:55:46,277.26629133988854,2015-02-01 02:55:50,6.525
-12831,-13902,-7536,2015-02-01,02:55:46,235.17767154758013,2015-02-01 02:55:50,6.525
-12897,-13950,-7582,2015-02-01,02:55:46,188.1756959983594,2015-02-01 02:55:50,6.525
-12955,-13938,-7633,2015-02-01,02:55:46,133.36818509449432,2015-02-01 02:55:50,6.525
-12998,-13948,-7679,2015-02-01,02:55:46,72.14764511531595,2015-02-01 02:55:50,6.525
-13024,-13971,-7752,2015-02-01,02:55:46,6.3800282013790195,2015-02-01 02:55:50,6.525
-9608,-12584,-10153,2015-02-01,02:55:46,113.88617134535554,2015-02-01 02:55:50,6.525
-9558,-12490,-10199,2015-02-01,02:55:46,283.22915342772086,2015-02-01 02:55:50,6.525
-9497,-12406,-10256,2015-02-01,02:55:46,463.8591773316725,2015-02-01 02:55:50,6.525
-9464,-12324,-10292,2015-02-01,02:55:47,652.3473242719454,2015-02-01 02:55:50,6.525
-9413,-12224,-10356,2015-02-01,02:55:47,833.6925267274505,2015-02-01 02:55:50,6.525
-9352,-12117,-10392,2015-02-01,02:55:47,973.544625702726,2015-02-01 02:55:50,6.525
-9281,-12017,-10443,2015-02-01,02:55:47,1022.8396212029849,2015-02-01 02:55:50,6.525
-9197,-11934,-10500,2015-02-01,02:55:47,935.4969129763977,2015-02-01 02:55:50,6.525
-8079,-10197,-11270,2015-02-01,02:55:47,691.8919283006638,2015-02-01 02:55:50,6.525
-8003,-10046,-11313,2015-02-01,02:55:47,316.46357761797896,2015-02-01 02:55:50,6.525
